pseudo_id,sample_ratio_tier,label,spatial_block_id,spatial_block_name,latitude,longitude,min_distance_to_landslide_m,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi,landcover_code,landcover_name,ndvi_mean,soil_clay_fraction,soil_sand_fraction,soil_bulk_density,soil_ph,lithology_major,lithology_code,distance_to_roads,distance_to_streams,event_date,event_year,temporal_quality,rainfall_event_day,ari_3,ari_7,ari_15,ari_30,max_1day_7d,max_3day_30d,rainy_days_7d,rainy_days_15d,rainy_days_30d
NEG_0820,1:1,0,3,East Khasi Block,25.185316,91.934099,5638.7,1285.17,27.65,129.41,0.001325,0.000732,4.9887,23.5317,10,Tree cover,0.824,29.8,52.7,1.44,5.2,Siliciclastic Sedimentary,SS,229.6,443.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0821,1:1,0,4,Ri-Bhoi Block,25.909559,92.463992,27935.0,883.53,28.47,61.97,0.002211,0.001451,5.1209,18.1607,10,Tree cover,0.800,33.8,38.4,1.33,4.5,Metamorphic,MT,41.7,1543.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0822,1:1,0,5,Jaintia Hills Block,25.107809,92.228757,2168.3,1097.98,19.42,312.75,-0.002854,0.000508,5.3477,18.9149,10,Tree cover,0.829,37.5,29.1,1.31,5.4,Carbonate Sedimentary,SC,104.2,654.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0823,1:1,0,1,Garo Hills Block,25.154669,90.528041,12166.3,64.40,21.55,13.93,0.000811,-0.002433,5.3630,18.7877,10,Tree cover,0.829,30.2,50.8,1.44,4.9,Mixed Sedimentary,SM,87.7,422.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0824,1:1,0,1,Garo Hills Block,25.085824,90.706355,15717.7,92.80,19.10,214.62,-0.003878,0.000628,5.2911,21.0802,10,Tree cover,0.825,29.9,52.0,1.44,5.2,Mixed Sedimentary,SM,31.2,188.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0825,1:1,0,1,Garo Hills Block,25.159650,90.460684,18152.0,86.02,15.97,15.10,0.002832,0.000977,5.8287,18.8745,10,Tree cover,0.828,30.2,47.8,1.44,4.8,Mixed Sedimentary,SM,59.9,190.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0826,1:1,0,4,Ri-Bhoi Block,25.865819,92.114615,3869.3,1317.53,33.99,132.38,0.002488,0.000202,4.6273,24.7382,10,Tree cover,0.777,32.4,46.6,1.31,5.1,Metamorphic,MT,175.3,5772.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0827,1:1,0,5,Jaintia Hills Block,25.263301,92.028738,5717.0,1437.45,24.34,135.45,-0.000292,0.002616,5.4388,39.8371,10,Tree cover,0.795,27.4,49.5,1.42,4.8,Siliciclastic Sedimentary,SS,62.1,1755.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0828,1:1,0,4,Ri-Bhoi Block,25.994771,92.135756,7950.5,1146.17,25.08,131.80,-0.001751,-0.001547,5.2818,27.9631,10,Tree cover,0.827,35.2,46.8,1.36,5.1,Metamorphic,MT,50.3,1216.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0829,1:1,0,1,Garo Hills Block,25.736821,89.943239,17523.4,56.82,15.84,337.94,0.001985,-0.001768,5.6368,36.7345,10,Tree cover,0.698,30.2,52.2,1.33,5.4,Mixed Sedimentary,SM,278.0,106.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0830,1:1,0,1,Garo Hills Block,25.178450,90.764397,13762.2,261.12,22.10,155.36,0.002898,-0.000960,5.4085,21.3908,10,Tree cover,0.825,29.9,49.8,1.44,5.3,Mixed Sedimentary,SM,65.4,562.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0831,1:1,0,1,Garo Hills Block,25.198921,90.268955,8208.4,25.00,29.02,128.88,0.002434,0.000219,4.9242,26.8826,10,Tree cover,0.821,29.5,44.7,1.44,5.0,Mixed Sedimentary,SM,25.1,1845.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0832,1:1,0,3,East Khasi Block,25.171018,91.914004,6378.9,1264.22,26.83,120.76,-0.000912,0.001685,5.0030,20.9257,10,Tree cover,0.827,30.0,53.0,1.44,5.3,Siliciclastic Sedimentary,SS,62.9,106.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0833,1:1,0,2,West Khasi Block,25.501119,91.174686,1234.0,875.18,24.30,326.32,0.000151,-0.002901,4.8496,19.0900,60,Bare / sparse vegetation,0.165,30.5,38.9,1.34,4.6,Metamorphic,MT,3.0,1132.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0834,1:1,0,3,East Khasi Block,25.316904,91.655556,1092.2,1397.34,24.72,53.84,0.001949,-0.000298,5.4078,47.3829,60,Bare / sparse vegetation,0.376,25.4,45.4,1.41,5.3,Siliciclastic Sedimentary,SS,0.2,520.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0835,1:1,0,3,East Khasi Block,25.563578,91.957619,3366.7,1724.47,19.31,236.29,-0.003711,-0.000433,5.0874,20.0909,10,Tree cover,0.711,28.5,41.7,1.31,4.5,Metamorphic,MT,204.7,121.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0836,1:1,0,3,East Khasi Block,25.300827,91.892181,2824.0,1519.30,28.05,90.34,0.003039,-0.001051,5.1536,49.9682,10,Tree cover,0.775,26.0,53.1,1.41,5.1,Siliciclastic Sedimentary,SS,94.2,503.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0837,1:1,0,3,East Khasi Block,25.117418,91.603852,7368.5,1153.65,23.69,329.70,0.001854,-0.000346,5.0437,18.4251,10,Tree cover,0.829,30.3,44.3,1.44,5.2,Siliciclastic Sedimentary,SS,95.0,136.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0838,1:1,0,1,Garo Hills Block,25.195417,90.734344,10407.4,203.73,22.44,145.02,0.004959,-0.000001,5.4394,24.2213,10,Tree cover,0.821,29.6,51.1,1.44,5.3,Mixed Sedimentary,SM,145.0,1706.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0839,1:1,0,2,West Khasi Block,25.195444,91.129782,1020.4,760.25,31.05,31.11,-0.004155,0.000005,4.7507,26.6150,10,Tree cover,0.821,29.6,49.7,1.44,5.1,Siliciclastic Sedimentary,SS,25.4,1805.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0840,1:1,0,3,East Khasi Block,25.108364,91.735913,8188.2,1159.83,16.39,346.43,-0.002860,-0.000087,5.5923,18.7386,10,Tree cover,0.829,30.2,48.7,1.44,5.4,Siliciclastic Sedimentary,SS,37.9,1376.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0841,1:1,0,5,Jaintia Hills Block,25.338575,92.573094,1007.7,869.69,15.05,119.86,0.002350,-0.001078,6.1494,35.9562,10,Tree cover,0.752,35.0,39.0,1.38,4.6,Metamorphic,MT,33.0,2307.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0842,1:1,0,4,Ri-Bhoi Block,25.925733,92.201114,8208.2,1170.84,25.71,92.66,0.002569,0.001319,5.3420,18.1137,10,Tree cover,0.807,34.2,46.5,1.33,5.1,Metamorphic,MT,93.6,934.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0843,1:1,0,4,Ri-Bhoi Block,25.672973,91.132154,1105.1,716.50,34.33,321.41,-0.003215,0.001070,3.9451,53.2258,10,Tree cover,0.668,27.2,38.2,1.28,4.5,Metamorphic,MT,248.1,3450.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0844,1:1,0,4,Ri-Bhoi Block,26.012720,91.512735,5684.5,1045.00,18.48,135.85,-0.000031,0.002020,5.7556,28.4508,10,Tree cover,0.829,35.2,46.3,1.36,5.1,Metamorphic,MT,80.9,3061.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0845,1:1,0,2,West Khasi Block,25.026509,91.419902,16457.5,801.99,32.59,221.14,0.000026,-0.002653,4.0434,40.0680,10,Tree cover,0.806,28.3,48.6,1.43,4.9,Siliciclastic Sedimentary,SS,162.8,241.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0846,1:1,0,1,Garo Hills Block,25.744252,90.688704,13754.4,173.49,15.61,198.09,0.001081,-0.002323,5.6843,36.1336,10,Tree cover,0.702,30.2,52.5,1.33,5.2,Mixed Sedimentary,SM,50.6,2262.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0847,1:1,0,3,East Khasi Block,25.302959,91.678524,3143.4,1394.08,24.65,49.48,-0.000765,-0.001304,5.4246,46.3059,10,Tree cover,0.773,25.9,46.2,1.41,5.3,Siliciclastic Sedimentary,SS,285.6,833.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0848,1:1,0,5,Jaintia Hills Block,25.371454,92.804137,12790.6,602.37,16.19,113.29,0.000058,-0.002850,5.9788,35.2807,10,Tree cover,0.731,34.6,46.5,1.38,5.1,Metamorphic,MT,289.6,2035.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0849,1:1,0,1,Garo Hills Block,25.546678,89.819163,16243.1,108.58,23.39,318.63,0.002892,0.001246,4.7927,18.8024,10,Tree cover,0.653,24.3,47.3,1.33,5.2,Mixed Sedimentary,SM,197.7,1884.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0850,1:1,0,4,Ri-Bhoi Block,25.650744,91.807539,3469.7,1668.75,28.76,309.85,-0.000472,-0.002692,4.3421,42.5132,10,Tree cover,0.660,27.2,38.1,1.29,4.3,Metamorphic,MT,113.7,5337.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0851,1:1,0,4,Ri-Bhoi Block,25.956593,91.984544,1679.9,1245.44,16.45,130.84,0.004920,-0.000017,6.0548,19.8099,10,Tree cover,0.818,34.8,42.7,1.35,4.8,Metamorphic,MT,24.1,12746.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0852,1:1,0,1,Garo Hills Block,25.392463,89.860171,19458.0,25.00,24.92,27.51,-0.001005,0.000770,5.2136,40.8542,10,Tree cover,0.718,23.1,49.1,1.38,5.3,Mixed Sedimentary,SM,84.7,2444.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0853,1:1,0,5,Jaintia Hills Block,25.030361,92.185659,11752.8,1075.49,34.56,256.85,-0.000768,-0.002406,3.8936,40.1301,10,Tree cover,0.808,28.4,44.2,1.43,4.8,Siliciclastic Sedimentary,SS,315.9,462.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0854,1:1,0,1,Garo Hills Block,25.485372,90.892580,5152.5,439.45,29.44,215.02,-0.001680,-0.001991,4.4947,21.5073,10,Tree cover,0.670,22.8,44.8,1.35,5.4,Mixed Sedimentary,SM,133.5,6779.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0855,1:1,0,3,East Khasi Block,25.553662,91.922039,1090.0,1732.02,22.73,251.10,0.000107,-0.001365,4.8312,19.3669,10,Tree cover,0.736,28.8,40.3,1.32,4.4,Metamorphic,MT,77.6,1766.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0856,1:1,0,4,Ri-Bhoi Block,25.896095,92.125228,4389.1,1257.60,32.59,126.46,-0.001093,0.000982,4.7831,19.2037,60,Bare / sparse vegetation,0.311,33.4,46.8,1.32,5.1,Metamorphic,MT,6.5,3370.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0857,1:1,0,2,West Khasi Block,25.422732,91.372516,3272.0,1094.75,34.46,164.91,-0.003829,0.000624,4.3389,40.1744,10,Tree cover,0.700,33.2,45.7,1.37,5.0,Metamorphic,MT,41.7,4089.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0858,1:1,0,1,Garo Hills Block,25.229202,90.278971,7021.3,25.00,33.50,116.30,0.000857,0.002160,4.6487,37.5487,10,Tree cover,0.810,28.6,44.5,1.43,5.0,Mixed Sedimentary,SM,221.3,1482.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0859,1:1,0,4,Ri-Bhoi Block,25.979094,92.083561,2640.8,1123.96,18.67,138.90,-0.002832,0.001298,5.8344,22.9184,10,Tree cover,0.824,35.1,46.1,1.35,5.0,Metamorphic,MT,88.8,2680.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0860,1:1,0,2,West Khasi Block,25.356504,91.458997,2677.7,1142.18,16.67,139.69,-0.002616,0.001316,5.9807,37.0572,10,Tree cover,0.740,25.8,51.8,1.32,4.7,Plutonic Acidic,PA,42.6,1972.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0861,1:1,0,5,Jaintia Hills Block,25.054116,92.109560,10444.5,1055.60,31.73,220.79,0.004610,0.000056,4.1785,31.1798,10,Tree cover,0.817,29.2,46.0,1.43,4.9,Siliciclastic Sedimentary,SS,36.5,403.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0862,1:1,0,2,West Khasi Block,25.072988,91.255740,14401.6,828.27,21.81,277.61,-0.004122,-0.000130,5.0302,23.5387,10,Tree cover,0.822,29.6,53.1,1.44,4.8,Siliciclastic Sedimentary,SS,151.2,116.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0863,1:1,0,1,Garo Hills Block,25.203643,90.608229,2520.4,25.00,32.25,67.93,-0.004865,-0.000070,4.6804,29.1717,10,Tree cover,0.819,29.4,52.9,1.43,5.0,Mixed Sedimentary,SM,45.3,1456.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0864,1:1,0,5,Jaintia Hills Block,25.022026,92.259790,10336.8,971.46,26.74,299.91,-0.001541,0.001497,4.5030,37.2416,10,Tree cover,0.804,28.1,44.7,1.43,4.8,Siliciclastic Sedimentary,SS,124.1,414.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0865,1:1,0,3,East Khasi Block,25.549559,91.630469,1226.7,1463.90,24.01,300.60,0.003597,-0.000840,4.7370,19.0594,10,Tree cover,0.652,28.9,42.5,1.32,4.5,Metamorphic,MT,81.7,1268.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0866,1:1,0,1,Garo Hills Block,25.504128,90.603499,5610.7,25.00,28.51,299.74,-0.000698,0.000002,4.5026,18.9850,10,Tree cover,0.663,23.1,52.9,1.34,5.0,Mixed Sedimentary,SM,158.5,368.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0867,1:1,0,5,Jaintia Hills Block,25.211791,92.393599,2722.3,1058.46,33.65,36.71,-0.003301,-0.000823,4.5923,32.1079,10,Tree cover,0.817,41.5,31.8,1.34,5.5,Carbonate Sedimentary,SC,52.1,3061.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0868,1:1,0,5,Jaintia Hills Block,25.187629,92.409663,2736.4,996.36,30.41,30.32,-0.001908,0.000545,4.7759,24.5954,10,Tree cover,0.823,40.7,31.6,1.33,5.6,Carbonate Sedimentary,SC,333.2,1274.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0869,1:1,0,1,Garo Hills Block,25.836245,90.691688,18673.0,102.96,24.46,128.20,-0.002818,0.000735,5.3164,28.8962,10,Tree cover,0.759,29.2,52.4,1.35,5.2,Mixed Sedimentary,SM,169.8,1230.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0870,1:1,0,2,West Khasi Block,25.227870,91.552941,3052.0,1136.40,29.40,106.58,-0.000596,0.002135,4.9737,34.7807,60,Bare / sparse vegetation,0.389,28.7,44.2,1.43,5.1,Siliciclastic Sedimentary,SS,19.3,816.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0871,1:1,0,5,Jaintia Hills Block,25.370409,92.327265,6855.2,1110.90,18.46,36.45,0.001055,-0.002195,5.8002,37.8186,10,Tree cover,0.732,34.6,42.5,1.38,4.8,Metamorphic,MT,97.8,304.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0872,1:1,0,1,Garo Hills Block,25.578630,90.029008,2378.4,25.00,24.62,257.09,-0.001107,-0.000442,4.6432,23.0342,10,Tree cover,0.650,25.4,53.0,1.33,5.4,Mixed Sedimentary,SM,37.9,361.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0873,1:1,0,4,Ri-Bhoi Block,25.999811,92.158076,10202.1,1158.76,26.14,123.83,-0.000611,-0.002621,5.1826,29.5906,10,Tree cover,0.828,35.2,46.9,1.36,5.1,Metamorphic,MT,275.5,2798.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0874,1:1,0,3,East Khasi Block,25.403357,91.997494,526.0,1553.09,22.44,154.18,0.002221,-0.000764,5.3735,36.4897,10,Tree cover,0.711,33.8,43.2,1.37,4.6,Metamorphic,MT,53.8,2069.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0875,1:1,0,1,Garo Hills Block,25.081692,89.881300,37903.4,25.00,22.60,332.78,0.003355,0.000621,4.9966,22.2772,10,Tree cover,0.824,29.8,50.0,1.44,5.3,Mixed Sedimentary,SM,105.6,232.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0876,1:1,0,5,Jaintia Hills Block,25.492103,92.531303,2226.9,869.51,21.59,255.40,0.001023,0.002381,5.0981,19.7995,10,Tree cover,0.667,30.8,38.2,1.34,4.5,Metamorphic,MT,33.0,1757.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0877,1:1,0,3,East Khasi Block,25.635083,91.719125,7238.9,1548.01,27.11,316.07,-0.000036,0.001125,4.4504,37.2340,10,Tree cover,0.656,27.3,39.3,1.29,4.3,Metamorphic,MT,133.7,806.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0878,1:1,0,5,Jaintia Hills Block,25.563595,92.444360,3957.8,1055.99,23.21,306.71,-0.002197,-0.000595,4.7754,20.5154,60,Bare / sparse vegetation,0.172,28.5,38.7,1.31,4.5,Metamorphic,MT,16.3,282.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0879,1:1,0,2,West Khasi Block,25.097441,91.054058,10533.2,503.68,23.63,338.26,0.001021,-0.001838,4.9713,20.2019,10,Tree cover,0.827,30.1,46.4,1.44,5.2,Siliciclastic Sedimentary,SS,97.4,314.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0880,1:1,0,1,Garo Hills Block,25.625479,90.044912,3203.5,70.54,33.32,249.08,0.000210,-0.002866,3.9436,38.5880,10,Tree cover,0.654,27.2,52.8,1.32,5.4,Mixed Sedimentary,SM,85.4,4096.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0881,1:1,0,4,Ri-Bhoi Block,26.084984,91.430592,16093.1,887.98,31.09,185.60,-0.001229,0.000701,4.4738,53.2677,10,Tree cover,0.823,34.2,46.8,1.38,5.1,Metamorphic,MT,95.7,109.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0882,1:1,0,1,Garo Hills Block,25.283237,89.901302,19369.6,50.70,22.18,48.95,0.000795,-0.002347,5.6247,41.1922,10,Tree cover,0.785,26.7,50.8,1.42,5.4,Mixed Sedimentary,SM,149.1,1279.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0883,1:1,0,4,Ri-Bhoi Block,26.010189,92.196047,6746.3,1148.81,25.37,99.09,0.000142,-0.002565,5.2126,31.7326,10,Tree cover,0.829,35.2,46.6,1.36,5.1,Metamorphic,MT,63.9,1267.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0884,1:1,0,4,Ri-Bhoi Block,25.654854,91.339615,5332.8,1082.52,34.88,231.63,-0.002107,-0.001148,3.8603,48.9581,10,Tree cover,0.662,27.2,44.7,1.29,5.0,Metamorphic,MT,264.5,8705.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0885,1:1,0,3,East Khasi Block,25.149855,91.600277,4064.6,1140.89,23.57,36.94,-0.002027,-0.000580,5.1825,18.5269,10,Tree cover,0.829,30.2,44.2,1.44,5.2,Siliciclastic Sedimentary,SS,96.2,31.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0886,1:1,0,5,Jaintia Hills Block,25.621780,92.266852,4845.2,1309.28,23.49,300.24,-0.001230,-0.001912,4.7271,31.6801,10,Tree cover,0.654,27.4,44.8,1.30,5.0,Metamorphic,MT,31.0,796.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0887,1:1,0,1,Garo Hills Block,25.346380,89.828776,23594.5,25.00,22.68,40.79,0.003511,-0.000876,5.5233,44.6986,10,Tree cover,0.747,24.3,47.7,1.40,5.2,Mixed Sedimentary,SM,129.8,728.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0888,1:1,0,2,West Khasi Block,25.526788,91.254466,784.6,889.99,16.02,276.99,-0.001746,0.001463,5.4318,18.0022,10,Tree cover,0.657,29.6,41.5,1.33,4.7,Metamorphic,MT,66.0,303.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0889,1:1,0,5,Jaintia Hills Block,25.112544,92.062940,8514.6,1154.11,17.25,191.46,0.000845,-0.002460,5.5398,18.5357,10,Tree cover,0.829,37.7,24.4,1.31,5.9,Carbonate Sedimentary,SC,33.5,109.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0890,1:1,0,2,West Khasi Block,25.503284,91.199965,728.0,872.66,21.13,317.91,0.000561,-0.002118,5.0958,18.7883,10,Tree cover,0.663,30.4,39.6,1.34,4.6,Metamorphic,MT,41.1,549.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0891,1:1,0,2,West Khasi Block,25.337486,91.386256,5852.6,1043.64,23.59,136.69,0.003457,0.000780,5.4682,46.1805,10,Tree cover,0.752,35.1,46.1,1.38,5.0,Metamorphic,MT,47.2,3078.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0892,1:1,0,5,Jaintia Hills Block,25.551031,92.773889,22440.4,571.94,15.57,236.74,-0.002827,0.001157,5.4092,18.7722,10,Tree cover,0.652,28.9,45.9,1.32,5.0,Metamorphic,MT,33.7,3926.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0893,1:1,0,1,Garo Hills Block,25.455090,90.922678,4467.6,491.21,29.30,197.39,0.000609,-0.000605,4.6233,28.0096,10,Tree cover,0.683,22.5,44.3,1.36,5.4,Mixed Sedimentary,SM,62.8,5795.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0894,1:1,0,2,West Khasi Block,25.035524,91.525864,13690.4,1016.25,26.86,239.17,-0.001575,0.001991,4.5208,33.8692,10,Tree cover,0.810,28.6,44.7,1.43,5.0,Siliciclastic Sedimentary,SS,45.0,1772.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0895,1:1,0,4,Ri-Bhoi Block,26.022337,91.753442,7774.1,1096.60,19.98,27.19,-0.001096,0.001326,5.6034,31.1415,10,Tree cover,0.830,35.2,38.6,1.37,4.5,Metamorphic,MT,214.1,4723.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0896,1:1,0,4,Ri-Bhoi Block,25.769654,91.084389,4238.1,707.65,23.53,5.02,0.000912,0.001519,5.1519,42.2943,60,Bare / sparse vegetation,0.397,29.1,38.2,1.28,4.5,Metamorphic,MT,3.4,2874.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0897,1:1,0,3,East Khasi Block,25.579455,91.947748,3545.6,1729.25,22.08,241.23,-0.002857,0.000419,4.8456,22.6471,10,Tree cover,0.717,28.1,41.3,1.31,4.5,Metamorphic,MT,82.3,2113.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0898,1:1,0,2,West Khasi Block,25.260110,91.515812,3655.1,1182.53,25.07,121.15,-0.000146,0.002183,5.3769,39.8154,10,Tree cover,0.797,27.5,44.9,1.42,5.0,Siliciclastic Sedimentary,SS,65.7,235.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0899,1:1,0,2,West Khasi Block,25.518074,91.485559,1976.3,1318.12,17.04,219.41,-0.001033,0.000175,5.3755,18.0709,10,Tree cover,0.659,29.9,46.7,1.33,5.1,Metamorphic,MT,94.1,1918.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0900,1:1,0,1,Garo Hills Block,25.748296,90.698198,12944.2,178.81,14.77,192.15,0.001121,-0.001993,5.7675,34.9389,40,Cropland,0.516,30.3,52.2,1.33,5.2,Mixed Sedimentary,SM,146.0,3258.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_0901,1:1,0,3,East Khasi Block,25.261708,91.947509,3982.3,1415.67,30.61,118.91,-0.000237,-0.002446,4.9355,45.0527,10,Tree cover,0.796,27.5,52.4,1.42,5.0,Siliciclastic Sedimentary,SS,62.7,561.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
