grid_cell_id,latitude,longitude,spatial_block_id,spatial_block_name,elevation_m,slope_deg,static_susceptibility_P_S,dynamic_trigger_P_D,coupled_risk_score,alert_tier_code,alert_tier_name,alert_color_hex,recommended_action
CELL_MEG_0653,25.75054,91.0691,4,Ri-Bhoi Block,667.5,22.4,0.356,0.6284,0.2237,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0654,25.06147,92.15037,5,Jaintia Hills Block,1105.9,33.2,0.0377,0.6284,0.0237,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0655,26.02798,89.80921,1,Garo Hills Block,25.0,30.7,0.0149,0.6284,0.0093,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0656,25.40261,90.44804,1,Garo Hills Block,25.0,21.5,0.0218,0.6284,0.0137,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0657,25.14286,91.374,2,West Khasi Block,951.0,24.2,0.0211,0.6284,0.0133,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0658,25.15822,91.43461,2,West Khasi Block,1059.3,20.5,0.0436,0.6284,0.0274,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0659,25.66644,91.27933,4,Ri-Bhoi Block,1069.9,28.1,0.2361,0.6284,0.1484,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_0660,25.67098,92.14822,4,Ri-Bhoi Block,1471.8,35.4,0.0276,0.6284,0.0173,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0661,25.20042,91.79019,3,East Khasi Block,1381.3,23.9,0.2285,0.6284,0.1436,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_0662,25.81928,92.62525,4,Ri-Bhoi Block,780.5,27.7,0.3506,0.6284,0.2203,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0663,26.04197,92.43614,4,Ri-Bhoi Block,805.0,32.6,0.033,0.6284,0.0207,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0664,25.32922,92.59081,5,Jaintia Hills Block,817.1,17.1,0.4644,0.6284,0.2918,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0665,25.59716,91.97849,3,East Khasi Block,1699.0,21.3,0.205,0.6284,0.1288,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_0666,25.13817,92.15076,5,Jaintia Hills Block,1155.8,24.1,0.0433,0.6284,0.0272,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0667,25.27822,90.12845,1,Garo Hills Block,59.9,26.6,0.0243,0.6284,0.0153,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0668,25.11455,91.60273,3,East Khasi Block,1153.7,23.9,0.0226,0.6284,0.0142,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0669,25.63145,90.60448,1,Garo Hills Block,97.0,33.7,0.0206,0.6284,0.0129,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0670,25.41641,90.76,1,Garo Hills Block,231.8,26.5,0.0272,0.6284,0.0171,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0671,25.17538,91.30153,2,West Khasi Block,839.0,23.1,0.0227,0.6284,0.0143,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0672,25.53231,91.68774,3,East Khasi Block,1629.7,20.9,0.5331,0.6284,0.335,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0673,25.56586,92.0198,5,Jaintia Hills Block,1702.2,14.6,0.4376,0.6284,0.275,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0674,25.30506,89.95178,1,Garo Hills Block,56.6,18.1,0.0212,0.6284,0.0133,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0675,25.04352,91.36385,2,West Khasi Block,802.2,35.3,0.0327,0.6284,0.0205,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0676,25.69706,91.55528,4,Ri-Bhoi Block,1424.5,26.0,0.0318,0.6284,0.02,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0677,25.40232,91.37989,2,West Khasi Block,1074.3,31.2,0.0126,0.6284,0.0079,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0678,25.48486,91.72143,3,East Khasi Block,1666.5,24.6,0.1624,0.6284,0.1021,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_0679,25.47116,91.48179,2,West Khasi Block,1295.0,24.9,0.04,0.6284,0.0252,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0680,25.02066,91.41542,2,West Khasi Block,797.7,33.0,0.0215,0.6284,0.0135,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0681,25.89142,90.97548,1,Garo Hills Block,459.1,24.3,0.0088,0.6284,0.0056,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0682,25.72632,91.94705,4,Ri-Bhoi Block,1610.1,23.2,0.2954,0.6284,0.1856,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0683,25.04221,92.20981,5,Jaintia Hills Block,1084.6,31.5,0.0643,0.6284,0.0404,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0684,25.1807,91.92411,3,East Khasi Block,1273.9,27.8,0.0208,0.6284,0.013,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0685,25.78644,91.86946,4,Ri-Bhoi Block,1481.3,25.0,0.0359,0.6284,0.0226,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0686,25.28381,90.56656,1,Garo Hills Block,42.9,30.7,0.0254,0.6284,0.0159,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0687,25.44128,90.11101,1,Garo Hills Block,40.3,32.5,0.0162,0.6284,0.0102,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0688,25.9858,90.53266,1,Garo Hills Block,25.0,21.4,0.0154,0.6284,0.0097,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0689,25.87909,90.65815,1,Garo Hills Block,25.0,29.3,0.0216,0.6284,0.0136,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0690,25.86992,90.14911,1,Garo Hills Block,111.9,28.2,0.0243,0.6284,0.0153,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0691,25.61093,90.27874,1,Garo Hills Block,52.9,28.9,0.0326,0.6284,0.0205,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0692,25.046,91.11082,2,West Khasi Block,479.1,35.1,0.0264,0.6284,0.0166,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0693,25.65427,89.80351,1,Garo Hills Block,25.0,35.9,0.0724,0.6284,0.0455,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0694,25.18695,91.04925,2,West Khasi Block,612.2,26.4,0.0234,0.6284,0.0147,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0695,26.041,91.55793,4,Ri-Bhoi Block,1077.6,27.3,0.0148,0.6284,0.0093,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0696,25.11311,90.709,1,Garo Hills Block,103.1,15.0,0.0165,0.6284,0.0104,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0697,25.14646,90.38995,1,Garo Hills Block,40.7,19.1,0.0204,0.6284,0.0128,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0698,25.56258,91.41996,2,West Khasi Block,1268.3,20.9,0.046,0.6284,0.0289,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0699,25.22711,90.15786,1,Garo Hills Block,125.2,27.1,0.0352,0.6284,0.0221,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0700,25.71746,91.94414,4,Ri-Bhoi Block,1631.3,25.0,0.0497,0.6284,0.0312,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0701,25.25972,91.64649,3,East Khasi Block,1319.4,34.3,0.2631,0.6284,0.1653,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0702,25.45571,91.85397,3,East Khasi Block,1702.2,33.9,0.0536,0.6284,0.0337,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0703,25.9853,92.35476,4,Ri-Bhoi Block,866.5,20.2,0.0196,0.6284,0.0123,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0704,25.18826,91.89957,3,East Khasi Block,1267.6,30.5,0.032,0.6284,0.0201,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0705,25.93127,92.60307,4,Ri-Bhoi Block,703.5,21.7,0.0479,0.6284,0.0301,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0706,25.18683,90.9038,1,Garo Hills Block,345.5,26.0,0.0152,0.6284,0.0096,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0707,25.44897,91.74773,3,East Khasi Block,1620.4,26.2,0.3975,0.6284,0.2498,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0708,25.81092,91.23705,4,Ri-Bhoi Block,816.8,19.6,0.2119,0.6284,0.1332,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_0709,25.59915,91.79868,3,East Khasi Block,1719.3,21.1,0.098,0.6284,0.0616,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0710,25.42095,91.30144,2,West Khasi Block,1050.6,29.1,0.0097,0.6284,0.0061,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0711,25.15671,91.27582,2,West Khasi Block,802.8,17.5,0.0345,0.6284,0.0217,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0712,25.95907,90.73637,1,Garo Hills Block,122.2,15.1,0.0307,0.6284,0.0193,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0713,25.39124,92.06821,5,Jaintia Hills Block,1434.8,22.1,0.045,0.6284,0.0283,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0714,25.57475,91.19444,2,West Khasi Block,880.5,17.8,0.4992,0.6284,0.3137,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0715,25.09665,90.81403,1,Garo Hills Block,177.5,25.9,0.0145,0.6284,0.0091,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0716,25.46468,92.3681,5,Jaintia Hills Block,1185.7,32.3,0.0722,0.6284,0.0454,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0717,25.05654,91.12744,2,West Khasi Block,512.8,33.3,0.0238,0.6284,0.0149,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0718,25.05435,91.78961,3,East Khasi Block,1106.2,25.4,0.0615,0.6284,0.0386,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0719,25.1772,91.92007,3,East Khasi Block,1269.5,27.5,0.0147,0.6284,0.0092,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0720,25.08249,89.81713,1,Garo Hills Block,25.0,29.1,0.0214,0.6284,0.0134,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0721,25.52902,91.84058,3,East Khasi Block,1743.1,22.0,0.1615,0.6284,0.1015,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_0722,25.13474,91.87565,3,East Khasi Block,1265.4,23.6,0.0389,0.6284,0.0245,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0723,25.33965,91.72226,3,East Khasi Block,1412.7,16.0,0.2257,0.6284,0.1418,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_0724,25.22164,91.26182,2,West Khasi Block,786.9,26.2,0.0209,0.6284,0.0131,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0725,25.11609,91.28528,2,West Khasi Block,844.5,17.7,0.0835,0.6284,0.0525,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0726,25.32747,91.82024,3,East Khasi Block,1535.8,18.9,0.0591,0.6284,0.0371,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0727,25.82469,91.13006,4,Ri-Bhoi Block,804.0,31.2,0.0218,0.6284,0.0137,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0728,25.95814,92.70685,4,Ri-Bhoi Block,508.6,23.2,0.031,0.6284,0.0195,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0729,26.06048,90.46005,1,Garo Hills Block,25.0,25.5,0.0315,0.6284,0.0198,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0730,25.31491,91.65644,3,East Khasi Block,1395.4,24.9,0.0973,0.6284,0.0612,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0731,25.10031,91.11098,2,West Khasi Block,551.7,26.6,0.0266,0.6284,0.0167,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0732,25.73501,91.81116,4,Ri-Bhoi Block,1572.0,19.0,0.0429,0.6284,0.027,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0733,25.87613,92.75085,4,Ri-Bhoi Block,554.0,29.7,0.0134,0.6284,0.0084,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0734,25.87172,90.06033,1,Garo Hills Block,25.0,35.9,0.014,0.6284,0.0088,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0735,25.40966,91.6732,3,East Khasi Block,1480.6,30.1,0.0394,0.6284,0.0247,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0736,25.04544,92.39378,5,Jaintia Hills Block,773.7,34.5,0.1356,0.6284,0.0852,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0737,25.59227,90.77052,1,Garo Hills Block,313.5,21.9,0.0192,0.6284,0.0121,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0738,25.17841,90.85535,1,Garo Hills Block,344.2,28.6,0.0987,0.6284,0.062,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0739,25.70881,91.01759,4,Ri-Bhoi Block,637.0,22.3,0.1051,0.6284,0.066,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0740,25.54999,91.95949,3,East Khasi Block,1722.9,18.7,0.1198,0.6284,0.0753,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0741,25.95115,90.30345,1,Garo Hills Block,94.0,24.6,0.0438,0.6284,0.0275,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0742,25.09321,91.44898,2,West Khasi Block,920.0,20.9,0.0285,0.6284,0.0179,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0743,25.27525,90.64776,1,Garo Hills Block,58.9,27.6,0.0213,0.6284,0.0134,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0744,25.84806,90.09569,1,Garo Hills Block,62.5,33.4,0.0126,0.6284,0.0079,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0745,25.15448,89.84566,1,Garo Hills Block,80.7,22.2,0.0144,0.6284,0.009,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0746,25.06208,92.80512,5,Jaintia Hills Block,456.0,23.1,0.024,0.6284,0.0151,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0747,25.16073,90.36047,1,Garo Hills Block,25.0,23.9,0.0158,0.6284,0.0099,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0748,25.19256,91.92738,3,East Khasi Block,1285.5,29.6,0.0214,0.6284,0.0135,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0749,25.53198,91.23889,2,West Khasi Block,877.6,15.0,0.3806,0.6284,0.2392,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0750,25.44596,90.21216,1,Garo Hills Block,44.1,26.7,0.0382,0.6284,0.024,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0751,25.30226,92.79995,5,Jaintia Hills Block,532.4,17.9,0.0496,0.6284,0.0312,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0752,25.12332,91.94446,3,East Khasi Block,1253.7,20.7,0.0238,0.6284,0.015,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0753,25.13179,91.95547,3,East Khasi Block,1255.5,19.2,0.0555,0.6284,0.0349,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0754,25.48601,91.24836,2,West Khasi Block,903.9,22.5,0.0578,0.6284,0.0364,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_0755,26.03249,91.77537,4,Ri-Bhoi Block,1114.9,22.0,0.3588,0.6284,0.2254,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_0756,26.09576,89.88933,1,Garo Hills Block,68.8,26.9,0.0357,0.6284,0.0224,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
